run_id,execution_time_seconds
1,0.07752981399971759
2,0.08414901800006191
3,0.0889190919997418
4,0.09841981699992175
5,0.08489092499985418
6,0.09040967300006741
7,0.09464388299966231
8,0.11439461999998457
9,0.08460891499998979
10,0.13137732799987134
11,0.08442018899950199
12,0.07726413099953788
13,0.06883881899921107
14,0.08062928599974839
15,0.07261563500014745
16,0.07425487599994085
17,0.07082105799963756
18,0.0858508620003704
19,0.07541496500016365
20,0.07167603400012013
