run_id,execution_time_seconds
1,0.059954650999998194
2,0.023777246000008745
3,0.018353054000044722
4,0.018332760000021153
5,0.018285578999893914
6,0.019169620999946346
7,0.025715820000186795
8,0.024292356000159998
9,0.017712493000090035
10,0.021390810999946552
11,0.016854456000146456
12,0.017322873000011896
13,0.01816611300000659
14,0.017020989999991798
15,0.016763579000098616
16,0.01794894799991198
17,0.017571074000215958
18,0.01727441599996382
19,0.01724183299984361
20,0.016946847000099297
