harmonics,rms_error
95,0.07267350473572504
96,0.07267350473572504
97,0.07208822975457546
98,0.07208822975457546
99,0.07152223199582283
100,0.07152223199582283
101,0.07097454643809029
102,0.07097454643809029
103,0.07044427377101957
104,0.07044427377101957
105,0.06993057476896862
106,0.06993057476896862
107,0.06943266524172849
108,0.06943266524172849
109,0.0689498114936529
110,0.0689498114936529
111,0.06848132623183215
112,0.06848132623183215
113,0.06802656487179762
114,0.06802656487179762
115,0.0675849221959408
116,0.0675849221959408
117,0.06715582932555739
118,0.06715582932555739
119,0.06673875097234178
120,0.06673875097234178
121,0.06633318293937764
122,0.06633318293937764
123,0.06593864984531696
124,0.06593864984531696
125,0.0655547030485851
126,0.0655547030485851
127,0.06518091875117898
128,0.06518091875117898
129,0.06481689626399638
130,0.06481689626399638
131,0.06446225641769569
132,0.06446225641769569
133,0.06411664010488688
134,0.06411664010488688
135,0.06377970694102814
136,0.06377970694102814
137,0.06345113403278174
138,0.06345113403278174
139,0.06313061484379502
140,0.06313061484379502
141,0.06281785814893473
142,0.06281785814893473
143,0.06251258706894663
144,0.06251258706894663
145,0.06221453817833641
146,0.06221453817833641
147,0.06192346068000549
148,0.06192346068000549
149,0.06163911564082315
150,0.06163911564082315
151,0.06136127528289402
152,0.06136127528289402
153,0.0610897223257924
154,0.0610897223257924
155,0.060824249375493786
156,0.060824249375493786
157,0.060564658356137835
158,0.060564658356137835
159,0.06031075998112474
160,0.06031075998112474
161,0.06006237326037012
162,0.06006237326037012
163,0.05981932504083696
164,0.05981932504083696
165,0.05958144957772223
166,0.05958144957772223
167,0.05934858813391465
168,0.05934858813391465
169,0.059120588605548856
170,0.059120588605548856
171,0.05889730517167161
172,0.05889730517167161
173,0.05867859796621012
174,0.05867859796621012
175,0.05846433277058422
176,0.05846433277058422
177,0.05825438072544757
178,0.05825438072544757
179,0.058048618060167714
180,0.058048618060167714
181,0.05784692583877106
182,0.05784692583877106
183,0.05764918972118277
184,0.05764918972118277
185,0.05745529973868704
186,0.05745529973868704
187,0.0572651500826178
188,0.0572651500826178
189,0.05707863890537127
190,0.05707863890537127
191,0.056895668132898695
192,0.056895668132898695
193,0.05671614328790856
194,0.05671614328790856
195,0.056539973323061536
